inst    m   l   greedy  mh
3	500	100	2831436	2651668
4	500	100	2823289	2674315
5	500	100	2813005	2649373
6	500	100	2809780	2644867
7	500	100	2848092	2647242
8	500	100	2814895	2647510
9	500	100	2809959	2645008
10	500	100	2816181	2664805
11	500	100	2845133	2653836
12	500	100	2807949	2649832
13	500	100	2827831	2661693
14	500	100	2835115	2636193
15	500	100	2795167	2646384
16	500	100	2815605	2661186
17	500	100	2798172	2642578
18	500	100	2804928	2664355
19	500	100	2842313	2637039
20	500	100	2818375	2652849
21	500	100	2820508	2651243
22	500	100	2808561	2657989
23	500	100	2812205	2643925
24	500	100	2809606	2655921
25	500	100	2833126	2659166
26	500	100	2810991	2649071
27	500	100	2810331	2646718
28	500	100	2828168	2661524
29	500	100	2797299	2662382
30	500	100	2818779	2638684
31	500	100	2844125	2648458
32	500	100	2816203	2661041
33	500	100	2794492	2651166
34	500	100	2830044	2650251
35	500	100	2813285	2638922
36	500	100	2839433	2655017
37	500	100	2808424	2652443
38	500	100	2830900	2660136
39	500	100	2815663	2651372
40	500	100	2839031	2650078
41	500	100	2833682	2647682
42	500	100	2829278	2655062
43	500	100	2810234	2651566
44	500	100	2843141	2646364
45	500	100	2823137	2650291
46	500	100	2823574	2659614
47	500	100	2821597	2660393
48	500	100	2844912	2659782
49	500	100	2846541	2643146
50	500	100	2810893	2657046
51	500	100	2837605	2649307
52	500	100	2819470	2648282
53	500	100	2831908	2652793
54	500	100	2835057	2663887
55	500	100	2801982	2653362
56	500	100	2825703	2661797
57	500	100	2812348	2651794
58	500	100	2834323	2647397
59	500	100	2810856	2652948
60	500	100	2779700	2652525
61	500	100	2816510	2647884
62	500	100	2825015	2648643
63	500	100	2804089	2647568
64	500	100	2840136	2654242
65	500	100	2822114	2647556
66	500	100	2829574	2645958
67	500	100	2850816	2650844
68	500	100	2815425	2636353
69	500	100	2814117	2643610
70	500	100	2817420	2649305
71	500	100	2827549	2635668
72	500	100	2817992	2650500
73	500	100	2835604	2655911
74	500	100	2799019	2646782
75	500	100	2834981	2645723
76	500	100	2823519	2647254
77	500	100	2819658	2644966
78	500	100	2825244	2647854
79	500	100	2826831	2651848
80	500	100	2837907	2644849
81	500	100	2817101	2659327
82	500	100	2845508	2662917
83	500	100	2818772	2663017
84	500	100	2815009	2643804
85	500	100	2811052	2647951
86	500	100	2819189	2651969
87	500	100	2822757	2657238
88	500	100	2806947	2642060
89	500	100	2813361	2672589
90	500	100	2835175	2656634
91	500	100	2816454	2659849
92	500	100	2812555	2656816
93	500	100	2854634	2653543
94	500	100	2818242	2643832
95	500	100	2840255	2651501
96	500	100	2828633	2647525
97	500	100	2800702	2659243
98	500	100	2788561	2660011
99	500	100	2806437	2654298
0	500	300	25214787	23760854
1	500	300	25434782	23806392
2	500	300	25189748	23742154
3	500	300	25248550	23791636
4	500	300	25221495	23814674
5	500	300	25269861	23775621
6	500	300	25401788	23817296
7	500	300	25295343	23775011
8	500	300	25222553	23805159
9	500	300	25320875	23820425
10	500	300	25217279	23830313
11	500	300	25326874	23848064
12	500	300	25305231	23815577
13	500	300	25431754	23719581
14	500	300	25297093	23748133
15	500	300	25258044	23769884
16	500	300	25438256	23801286
17	500	300	25508187	23830458
18	500	300	25254766	23850243
19	500	300	25275078	23809118
20	500	300	25273174	23785411
21	500	300	25351873	23804908
22	500	300	25422059	23740931
23	500	300	25293818	23758670
24	500	300	25220010	23731952
25	500	300	25372586	23761267
26	500	300	25310802	23780757
27	500	300	25293192	23747811
28	500	300	25294451	23847354
29	500	300	25384607	23771267
30	500	300	25354420	23852870
31	500	300	25226338	23874043
32	500	300	25216250	23848370
33	500	300	25225738	23837944
34	500	300	25350761	23821740
35	500	300	25246857	23793137
36	500	300	25356346	23808584
37	500	300	25280224	23771347
38	500	300	25357125	23834638
39	500	300	25334112	23840080
40	500	300	25258295	23797580
41	500	300	25348926	23828657
42	500	300	25332664	23769687
43	500	300	25312448	23776391
44	500	300	25405007	23796554
45	500	300	25257983	23761121
46	500	300	25340621	23805790
47	500	300	25293009	23841414
48	500	300	25355910	23843097
49	500	300	25212847	23820714
50	500	300	25328747	23828058
51	500	300	25328339	23792544
52	500	300	25449901	23881336
53	500	300	25295742	23794206
54	500	300	25390235	23762560
55	500	300	25366780	23687942
56	500	300	25226960	23842223
57	500	300	25282850	23784266
58	500	300	25389485	23824531
59	500	300	25314797	23814834
60	500	300	25417695	23767318
61	500	300	25450845	23847377
62	500	300	25340389	23793300
63	500	300	25235950	23789638
64	500	300	25332655	23816133
65	500	300	25246616	23779311
66	500	300	25383853	23799089
67	500	300	25389132	23810272
68	500	300	25238091	23828548
69	500	300	25120444	23828247
70	500	300	25387788	23775199
71	500	300	25347402	23720288
72	500	300	25328547	23807276
73	500	300	25469319	23740623
74	500	300	25340223	23819664
75	500	300	25386871	23732548
76	500	300	25401804	23817936
77	500	300	25263490	23796272
78	500	300	25347828	23830760
79	500	300	25204855	23749990
80	500	300	25219591	23788013
81	500	300	25373204	23739930
82	500	300	25301703	23862197
83	500	300	25213061	23836550
84	500	300	25297013	23798775
85	500	300	25357925	23762463
86	500	300	25289758	23845559
87	500	300	25289751	23795775
88	500	300	25346705	23751030
89	500	300	25260875	23807102
90	500	300	25279876	23818854
91	500	300	25140315	23766276
92	500	300	25403953	23797983
93	500	300	25195887	23854073
94	500	300	25257496	23784490
95	500	300	25399751	23870186
96	500	300	25290456	23748129
97	500	300	25288738	23838655
98	500	300	25417439	23749061
99	500	300	25192690	23781572
0	500	500	70221682	65994513
1	500	500	70101530	65963061
2	500	500	70106811	66023495
3	500	500	70526412	66134114
4	500	500	70016815	66045152
5	500	500	70434473	65946855
6	500	500	70407351	65827599
7	500	500	70203394	65961866
8	500	500	70143508	66041389
9	500	500	70413758	66117754
10	500	500	70341196	66125150
11	500	500	70378574	66147222
12	500	500	70269333	66218588
13	500	500	70349898	66016184
14	500	500	70193886	65987004
15	500	500	70203642	66139417
16	500	500	70007611	66113405
17	500	500	70379041	66037396
18	500	500	70310205	66067602
19	500	500	70307287	65832700
20	500	500	70408620	65979841
21	500	500	70280347	66074511
22	500	500	70396090	66237980
23	500	500	70174301	65848225
24	500	500	70300169	66150618
25	500	500	70152662	66110631
26	500	500	70606711	66028376
27	500	500	70598299	66088054
28	500	500	70273856	66208256
29	500	500	70437780	65947352
30	500	500	70181114	66097928
31	500	500	70224588	66055108
32	500	500	70080071	66010412
33	500	500	70520723	65965204
34	500	500	70154992	66081290
35	500	500	70337833	65931757
36	500	500	70231540	66018056
37	500	500	70624990	66078993
38	500	500	70135626	66168740
39	500	500	69986570	66136561
40	500	500	70298701	66040979
41	500	500	70597906	66203175
42	500	500	70096189	66094209
43	500	500	70232940	66164162
44	500	500	70594683	66147430
45	500	500	70233971	66153526
46	500	500	70211290	66116937
47	500	500	70180915	66036203
48	500	500	70545606	66124644
49	500	500	70060628	65955481
50	500	500	70166962	66134940
51	500	500	70257551	66115979
52	500	500	70241626	66053005
53	500	500	70300201	66149224
54	500	500	70398707	65961108
55	500	500	70245245	66149852
56	500	500	70310497	66118367
57	500	500	70246763	66126591
58	500	500	70461021	65971916
59	500	500	70195679	66164535
60	500	500	70024881	66182728
61	500	500	70242958	66209947
62	500	500	70476292	66201234
63	500	500	69873657	66006675
64	500	500	70248479	66124273
65	500	500	70360535	65967319
66	500	500	70339090	66102758
67	500	500	70440325	66222127
68	500	500	70016839	66113973
69	500	500	70227569	65999176
70	500	500	70500064	66034250
71	500	500	70107909	66139527
72	500	500	70275795	66141439
73	500	500	69927953	66165812
74	500	500	70401735	66177624
75	500	500	70569229	66092345
76	500	500	70430777	66093337
77	500	500	70495281	66013779
78	500	500	70488449	66122134
79	500	500	70502595	66038313
80	500	500	70765946	66010866
81	500	500	70286309	65934800
82	500	500	70372767	66088947
83	500	500	70414307	66063488
84	500	500	70603430	66149304
85	500	500	70221399	65989409
86	500	500	70117736	66099563
87	500	500	70230281	66285302
88	500	500	70189068	66105129
89	500	500	70242575	66019785
90	500	500	70102846	66078239
91	500	500	70452243	65912936
92	500	500	70153279	66092109
93	500	500	70358333	66036904
94	500	500	70583328	66037652
95	500	500	70433646	65972592
96	500	500	70391155	66048614
97	500	500	70365640	66207147
98	500	500	70060670	66030927
99	500	500	70271204	65994101
0	1000	100	5674547	5420071
1	1000	100	5634281	5397836
2	1000	100	5652100	5381389
3	1000	100	5608695	5394349
4	1000	100	5654908	5380786
5	1000	100	5662469	5410133
6	1000	100	5637640	5381011
7	1000	100	5664045	5401281
8	1000	100	5627053	5405473
9	1000	100	5601953	5412807
10	1000	100	5633506	5397340
11	1000	100	5679641	5394971
12	1000	100	5627321	5404663
13	1000	100	5651494	5408755
14	1000	100	5669524	5374849
15	1000	100	5606775	5394251
16	1000	100	5608520	5405875
17	1000	100	5650169	5406332
18	1000	100	5656087	5407950
19	1000	100	5662662	5364998
20	1000	100	5658754	5409599
21	1000	100	5672751	5394165
22	1000	100	5646980	5401305
23	1000	100	5633136	5395071
24	1000	100	5645434	5398279
25	1000	100	5642975	5392396
26	1000	100	5661097	5404784
27	1000	100	5650841	5407408
28	1000	100	5618773	5393044
29	1000	100	5667441	5379689
30	1000	100	5663881	5385272
31	1000	100	5594618	5388785
32	1000	100	5630940	5417878
33	1000	100	5643388	5419498
34	1000	100	5688309	5398295
35	1000	100	5575063	5388866
36	1000	100	5614246	5384094
37	1000	100	5644236	5401523
38	1000	100	5640477	5410612
39	1000	100	5646604	5384550
40	1000	100	5643990	5411586
41	1000	100	5638630	5393282
42	1000	100	5662901	5393537
43	1000	100	5649960	5406540
44	1000	100	5679624	5417011
45	1000	100	5636555	5408455
46	1000	100	5657269	5393719
47	1000	100	5641054	5393224
48	1000	100	5635739	5405250
49	1000	100	5672238	5396135
50	1000	100	5636353	5409315
51	1000	100	5678541	5391095
52	1000	100	5619664	5389900
53	1000	100	5645111	5412332
54	1000	100	5659431	5414556
55	1000	100	5700576	5387316
56	1000	100	5672905	5382416
57	1000	100	5614646	5383012
58	1000	100	5641184	5398516
59	1000	100	5598797	5405132
60	1000	100	5634282	5392634
61	1000	100	5656181	5404925
62	1000	100	5658876	5406326
63	1000	100	5597669	5382189
64	1000	100	5656630	5424113
65	1000	100	5664977	5409666
66	1000	100	5641462	5413805
67	1000	100	5634687	5419361
68	1000	100	5599706	5428715
69	1000	100	5650578	5398908
70	1000	100	5658752	5399349
71	1000	100	5686214	5399840
72	1000	100	5632138	5378299
73	1000	100	5636534	5406077
74	1000	100	5662082	5411401
75	1000	100	5636620	5413529
76	1000	100	5641865	5402686
77	1000	100	5645456	5405812
78	1000	100	5653266	5395606
79	1000	100	5619168	5423394
80	1000	100	5686139	5380086
81	1000	100	5643817	5413671
82	1000	100	5642028	5391235
83	1000	100	5616070	5394709
84	1000	100	5632567	5397736
85	1000	100	5631111	5390412
86	1000	100	5688036	5375314
87	1000	100	5671837	5390626
88	1000	100	5670665	5390859
89	1000	100	5641709	5403094
90	1000	100	5667687	5395409
91	1000	100	5657461	5404461
92	1000	100	5625764	5420426
93	1000	100	5639169	5399125
94	1000	100	5644935	5367442
95	1000	100	5642594	5415655
96	1000	100	5635715	5408727
97	1000	100	5670569	5390807
98	1000	100	5646312	5409726
99	1000	100	5634733	5400089
0	1000	300	50492216	48451930
1	1000	300	50593318	48534845
2	1000	300	50648685	48487807
3	1000	300	50846452	48525305
4	1000	300	50800324	48468961
5	1000	300	50900600	48491308
6	1000	300	50585199	48371876
7	1000	300	50934007	48520523
8	1000	300	50547907	48511051
9	1000	300	50501784	48372092
10	1000	300	50729820	48600762
11	1000	300	50603462	48481822
12	1000	300	50636468	48558950
13	1000	300	50546801	48568867
14	1000	300	50810554	48476103
15	1000	300	50630657	48517473
16	1000	300	50794763	48505172
17	1000	300	50747245	48500707
18	1000	300	50800571	48420054
19	1000	300	50691094	48631336
20	1000	300	50816903	48494579
21	1000	300	50697849	48481866
22	1000	300	50783946	48454347
23	1000	300	50628596	48512985
24	1000	300	50721496	48545423
25	1000	300	50644514	48540544
26	1000	300	50694441	48534024
27	1000	300	50627622	48486657
28	1000	300	50701146	48523855
29	1000	300	50732017	48521333
30	1000	300	50632431	48548625
31	1000	300	50518545	48563453
32	1000	300	50539312	48497065
33	1000	300	50709259	48417180
34	1000	300	50726399	48554954
35	1000	300	50789658	48500160
36	1000	300	50496579	48387587
37	1000	300	50684481	48450528
38	1000	300	50540155	48368117
39	1000	300	50556173	48406402
40	1000	300	50652378	48547295
41	1000	300	50618900	48519177
42	1000	300	50671524	48518659
43	1000	300	50977058	48494676
44	1000	300	50659056	48522788
45	1000	300	50600508	48456756
46	1000	300	50649889	48519204
47	1000	300	50719231	48544917
48	1000	300	50698755	48539390
49	1000	300	50559688	48558535
50	1000	300	50833981	48421862
51	1000	300	50645985	48496916
52	1000	300	50607846	48608788
53	1000	300	50655700	48481063
54	1000	300	50610832	48493120
55	1000	300	50543174	48506730
56	1000	300	50742417	48489795
57	1000	300	50640840	48503292
58	1000	300	50772376	48487890
59	1000	300	50498750	48397103
60	1000	300	50757932	48578357
61	1000	300	50806579	48430994
62	1000	300	50793753	48501148
63	1000	300	50571218	48473906
64	1000	300	50684988	48527166
65	1000	300	50697588	48520013
66	1000	300	50789141	48505048
67	1000	300	50737819	48553676
68	1000	300	50602897	48473856
69	1000	300	50668357	48456661
70	1000	300	50675038	48481066
71	1000	300	50625722	48465969
72	1000	300	50226787	48406069
73	1000	300	50821729	48564611
74	1000	300	50635682	48435522
75	1000	300	50696589	48498946
76	1000	300	50693342	48421592
77	1000	300	50730567	48459181
78	1000	300	50677553	48577589
79	1000	300	50606912	48459738
80	1000	300	50660151	48447552
81	1000	300	50520439	48504115
82	1000	300	50568323	48560423
83	1000	300	50555737	48584805
84	1000	300	50793634	48423908
85	1000	300	50508440	48562278
86	1000	300	50856858	48477473
87	1000	300	50767725	48428386
88	1000	300	50432506	48513555
89	1000	300	50714628	48531818
90	1000	300	50476836	48487607
91	1000	300	50569729	48545954
92	1000	300	50636299	48437839
93	1000	300	50552409	48467535
94	1000	300	50684667	48504983
95	1000	300	50597874	48497708
96	1000	300	50634549	48479605
97	1000	300	50697245	48441352
98	1000	300	50651740	48389404
99	1000	300	50631518	48529450
0	1000	500	140464377	134810889
1	1000	500	140461931	134412213
2	1000	500	140383112	134737672
3	1000	500	140451903	134598559
4	1000	500	140588888	134586012
5	1000	500	140662629	134783401
6	1000	500	140744635	134925347
7	1000	500	140362217	134792875
8	1000	500	140768995	134519802
9	1000	500	140759943	134496392
10	1000	500	140801964	134546512
11	1000	500	140600193	134744095
12	1000	500	140609652	134400505
13	1000	500	140553503	134775615
14	1000	500	140524533	134653588
15	1000	500	140757100	134607293
16	1000	500	140376585	134580273
17	1000	500	140480302	134751526
18	1000	500	140441346	134660012
19	1000	500	140188105	134734200
20	1000	500	140516222	134642363
21	1000	500	140785985	134548594
22	1000	500	140595008	134524712
23	1000	500	140681139	134715760
24	1000	500	141014533	134727817
25	1000	500	140559431	134634769
26	1000	500	140491366	134728842
27	1000	500	140775170	134763350
28	1000	500	141257026	134635415
29	1000	500	140891507	134728074
30	1000	500	140790280	134521554
31	1000	500	140716494	134800566
32	1000	500	140598846	134614467
33	1000	500	140494561	134628076
34	1000	500	140663544	134944981
35	1000	500	140899948	134832973
36	1000	500	140503831	134590864
37	1000	500	140946478	134615388
38	1000	500	140919489	134532048
39	1000	500	140585136	134890467
40	1000	500	140608763	134737715
41	1000	500	141251658	134585700
42	1000	500	140988714	134440219
43	1000	500	140213431	134675223
44	1000	500	140845216	134535663
45	1000	500	140603108	134796032
46	1000	500	141083929	134660897
47	1000	500	140596435	134465759
48	1000	500	140454949	134667110
49	1000	500	140769625	134846569
50	1000	500	140773409	134367432
51	1000	500	140640851	134622700
52	1000	500	141011583	134633539
53	1000	500	141227703	134509676
54	1000	500	140782018	134655686
55	1000	500	140584846	134606365
56	1000	500	140451394	134492168
57	1000	500	140463891	134685744
58	1000	500	140676744	134734451
59	1000	500	140673316	134693098
60	1000	500	140693683	134627924
61	1000	500	140483720	134503431
62	1000	500	140679614	134574182
63	1000	500	140081600	134624250
64	1000	500	140378647	134888667
65	1000	500	140328808	134693687
66	1000	500	140834004	134588498
67	1000	500	141168498	134569663
68	1000	500	140886339	134741492
69	1000	500	140929313	134586733
70	1000	500	140346199	134572126
71	1000	500	140046338	134592308
72	1000	500	140356146	134685077
73	1000	500	140978050	134527668
74	1000	500	140506549	134785887
75	1000	500	140755718	134694782
76	1000	500	141124968	134310405
77	1000	500	140853450	134647258
78	1000	500	140842755	134660592
79	1000	500	141120563	134383173
80	1000	500	140806025	134488208
81	1000	500	140369171	134886237
82	1000	500	140380956	134705904
83	1000	500	141093724	134646578
84	1000	500	140563590	134490240
85	1000	500	140554298	134660591
86	1000	500	140499865	134490532
87	1000	500	141048139	134538990
88	1000	500	140708926	135014456
89	1000	500	141148157	134543462
90	1000	500	140803376	134685785
91	1000	500	140132883	134679923
92	1000	500	140569711	134432005
93	1000	500	140529354	134795912
94	1000	500	140677373	134734415
95	1000	500	140659127	134481663
96	1000	500	140513375	134772244
97	1000	500	141195915	134622169
98	1000	500	141027974	134385617
99	1000	500	140735383	134508911
